country,city,zone,metric,week,week_label,value
BR,Belem,PA - BEL - Belém,Orders,7,l7w,122.0
CL,Los Angeles,Los Ángeles,Orders,7,l7w,77.0
MX,Ciudad Valles,VALL Centro,Orders,7,l7w,50.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,Orders,7,l7w,118.0
EC,Guayaquil,Villa del Rey,Orders,7,l7w,115.0
BR,Rio De Janeiro,Méier Norte,Orders,7,l7w,118.0
CL,La Serena,Las_Compañias,Orders,7,l7w,122.0
PE,Lima,Ventanilla Alta,Orders,7,l7w,95.0
MX,Tlaxcala,TLX San Esteban,Orders,7,l7w,89.0
EC,Guayaquil,Mapasingue,Orders,7,l7w,126.0
CL,Copiapo,Copiapó,Orders,7,l7w,111.0
MX,Zacatecas,ZAC Progresista,Orders,7,l7w,87.0
AR,Salta,ALVARADO_PULLAY,Orders,7,l7w,80.0
CR,San Jose,Heredia,Orders,7,l7w,75.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,Orders,7,l7w,82.0
BR,Belo Horizonte,MG - BHZ - Barreiro,Orders,7,l7w,118.0
CL,Chillan,Chillán,Orders,7,l7w,60.0
EC,Quito,Pifo,Orders,7,l7w,65.0
BR,Sorocaba,SP - SOR - Sorocaba,Orders,7,l7w,111.0
MX,Tuxpam,TUX_Tampamacchoco,Orders,7,l7w,98.0
MX,Zacatecas,ZAC Campesina,Orders,7,l7w,93.0
MX,Moroleon,URO_Moroleón Centro,Orders,7,l7w,77.0
BR,Belo Horizonte,MG - CON - Industrial,Orders,7,l7w,81.0
BR,Brasilia,DF - BSB - Guará,Orders,7,l7w,79.0
BR,Recife,PE - JbG - Guararapes,Orders,7,l7w,102.0
PE,Chiclayo,Obrero Municipal,Orders,7,l7w,80.0
PE,Chimbote,Nuevo Chimbote,Orders,7,l7w,74.0
PE,Piura,La Molina,Orders,7,l7w,66.0
CL,Quillota,Quillota,Orders,7,l7w,81.0
EC,Cuenca,Monay,Orders,7,l7w,104.0
MX,Orizaba,OZA Ciudad Mendoza,Orders,7,l7w,79.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,Orders,7,l7w,69.0
BR,Recife,PE - REC - Estância/Jiquiá,Orders,7,l7w,74.0
EC,Cuenca,El Vecino,Orders,7,l7w,64.0
BR,Niteroi,Barreto,Orders,7,l7w,74.0
BR,Brasilia,DF - BSB - Lago Norte,Orders,7,l7w,46.0
EC,Manta,Centro de Manta,Orders,7,l7w,75.0
PE,Cajamarca,Baños del Inca,Orders,7,l7w,74.0
PE,Lima,Pachacutec,Orders,7,l7w,77.0
BR,Recife,PE - JbG - Prazeres,Orders,7,l7w,84.0
MX,Tlaxcala,TLX Santa Cruz Tetela,Orders,7,l7w,51.0
EC,Quito,Forestal,Orders,7,l7w,77.0
BR,São Jose Do Rio Preto,SP - SJR - São José do Rio Preto,Orders,7,l7w,110.0
AR,San Fernando,Catamarca,Orders,7,l7w,44.0
PE,Chimbote,Bolivar,Orders,7,l7w,76.0
BR,Grande São Paulo,SP - GRU - Jardim Pres. Dutra,Orders,7,l7w,70.0
EC,Guayaquil,Buijo,Orders,7,l7w,70.0
BR,Other,ce_for_centro/fatima/parquelandia,Orders,7,l7w,57.0
BR,Natal,RN - NAT - Zona Norte,Orders,7,l7w,120.0
BR,Jundiai,SP - JUN - Jundiaí,Orders,7,l7w,70.0
BR,Other,RS - POA - Passo da Areia,Orders,7,l7w,5.0
BR,Belo Horizonte,MG - BHZ - Condominios Nova Lima,Orders,7,l7w,57.0
BR,Porto Alegre,RS - POA - Sul,Orders,7,l7w,53.0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Orders,7,l7w,39.0
CL,Santiago De Chile,autopista_central,Orders,7,l7w,73.0
EC,Guayaquil,Duran,Orders,7,l7w,55.0
CR,San Jose,Escazú,Orders,7,l7w,58.0
MX,Cadereyta De Jimenez,CAD EL MILAGRO,Orders,7,l7w,49.0
CO,Sogamoso,Sogamoso Norte,Orders,7,l7w,47.0
PE,Chimbote,Bellamar,Orders,7,l7w,37.0
BR,Salvador,BA - SSA - Rio Vermelho / Horto Florestal,Orders,7,l7w,78.0
PE,Chimbote,Florida,Orders,7,l7w,31.0
EC,Machala,La cuatro mil,Orders,7,l7w,58.0
CO,Bogota,Other,Orders,7,l7w,52.0
PE,Lima,Ate Norte,Orders,7,l7w,92.0
PE,Piura,Castilla,Orders,7,l7w,52.0
EC,Quito,Pusuqui,Orders,7,l7w,57.0
BR,Santos,DOM Canto do Forte PRG,Orders,7,l7w,52.0
BR,Brasilia,DF - BSB - Lago Sul,Orders,7,l7w,41.0
BR,Salvador,BA - SSA - Pituba,Orders,7,l7w,74.0
MX,Tecate,TCE Santa Anita,Orders,7,l7w,49.0
BR,Uberlandia,MG - UBE - Uberlândia,Orders,7,l7w,42.0
EC,Quito,Pisuli,Orders,7,l7w,65.0
MX,Tecate,TCE Los Maestros,Orders,7,l7w,73.0
EC,Ambato,Miraflores,Orders,7,l7w,52.0
MX,Tlaxcala,TLX Altiplano,Orders,7,l7w,42.0
PE,Mancora,Mancora_Pocitas,Orders,7,l7w,36.0
BR,Rio De Janeiro,Oswaldo Cruz,Orders,7,l7w,43.0
MX,Moroleon,URO_Centro,Orders,7,l7w,49.0
PE,Chimbote,Caceres aramayo,Orders,7,l7w,55.0
MX,Ciudad Valles,VALL EMILIANO ZAPATA,Orders,7,l7w,15.0
UY,Montevideo,Carrasco,Orders,7,l7w,53.0
CO,Bello,Popular,Orders,7,l7w,16.0
BR,Belo Horizonte,MG - BH - Contagem,Orders,7,l7w,40.0
AR,Lujan,LUJAN,Orders,7,l7w,30.0
CL,Temuco,U_Catolica,Orders,7,l7w,38.0
CO,San Gil,San Gil,Orders,7,l7w,25.0
BR,Rio De Janeiro,Rio das Pedras,Orders,7,l7w,37.0
BR,Other,ce_for_messejana/jangurussu,Orders,7,l7w,18.0
BR,Porto Alegre,RS - POA - Navegantes,Orders,7,l7w,23.0
EC,Santo Domingo,Centenario,Orders,7,l7w,61.0
MX,Ciudad Valles,VALL Sur,Orders,7,l7w,35.0
BR,Fortaleza,ce_for_messejana/jangurussu,Orders,7,l7w,37.0
MX,Comitan De Dominguez,CMD Centro,Orders,7,l7w,26.0
CO,Facatativa,Facatativa,Orders,7,l7w,31.0
BR,Porto Alegre,RS - POA - Leste,Orders,7,l7w,31.0
BR,Niteroi,Regiao_oceanica,Orders,7,l7w,30.0
BR,Campinas,SP - CPS - Swiss Park,Orders,7,l7w,16.0
BR,Recife,PE - REC - Jardim São Paulo,Orders,7,l7w,26.0
MX,Tlaxcala,TLX San Diego Metepec,Orders,7,l7w,33.0
PE,Lima,Villa Club,Orders,7,l7w,47.0
EC,Machala,Raito de luz,Orders,7,l7w,31.0
EC,Santo Domingo,Bomboli,Orders,7,l7w,29.0
EC,Quito,Caupicho,Orders,7,l7w,41.0
BR,Porto Alegre,RS - POA - Sarandi,Orders,7,l7w,50.0
EC,Ambato,Centro de Ambato,Orders,7,l7w,39.0
BR,Londrina,PR - LND - Londrina,Orders,7,l7w,47.0
MX,Cadereyta De Jimenez,CAD DOCE DE OCTUBRE,Orders,7,l7w,33.0
MX,Tuxpam,TUX_Santiago_de_La_Peña,Orders,7,l7w,31.0
BR,Campinas,SP - VCP - Jardim Santa Cruz,Orders,7,l7w,19.0
BR,Other,ce_for_e_queiroz/cambeba/cid_dos_fun,Orders,7,l7w,14.0
BR,Rio De Janeiro,Campo Grande,Orders,7,l7w,32.0
AR,San Rafael,SAN_RAFAEL,Orders,7,l7w,23.0
MX,Tlaxcala,TLX San Pedro Muñoztla,Orders,7,l7w,36.0
EC,Ambato,Floresta,Orders,7,l7w,32.0
CL,Concepcion,Talcahuano,Orders,7,l7w,15.0
MX,Acuña,ACU Centro,Orders,7,l7w,26.0
CO,Other,Other,Orders,7,l7w,14.0
MX,Atlixco,ATL La Joya,Orders,7,l7w,19.0
BR,Jundiai,Varzea Paulista,Orders,7,l7w,5.0
AR,Buenos Aires,ESCOBAR,Orders,7,l7w,19.0
EC,Quito,San Martin de Porras,Orders,7,l7w,20.0
BR,Niteroi,Piratininga / Itaipu,Orders,7,l7w,22.0
AR,Santafe,SANTA_FE_UNIVERSIDAD,Orders,7,l7w,5.0
AR,Buenos Aires,MASCHWITZ,Orders,7,l7w,15.0
BR,Campinas,SP - CPS - Sousas,Orders,7,l7w,9.0
BR,Florianopolis,SC - FLN - Centro,Orders,7,l7w,17.0
BR,Niteroi,São Gonçalo,Orders,7,l7w,22.0
EC,Quito,Argelia Alta,Orders,7,l7w,14.0
CR,San Jose,Santa Barbara,Orders,7,l7w,14.0
EC,Quito,Mitad del Mundo,Orders,7,l7w,37.0
BR,Other,PB - JPA - João Pessoa,Orders,7,l7w,8.0
CL,Rancagua,Machali,Orders,7,l7w,23.0
BR,Campo Grande,Campo Grande Expansión,Orders,7,l7w,5.0
PE,Mancora,Vichayito,Orders,7,l7w,8.0
BR,Curitiba,PR - SJP - São José dos Pinhais,Orders,7,l7w,16.0
BR,Campinas,SP - CPS - Vila Boa Vista,Orders,7,l7w,23.0
BR,Rio De Janeiro,Nova iguaçu,Orders,7,l7w,49.0
MX,Ciudad Guzman,CDG La Hacienda,Orders,7,l7w,12.0
CR,Cartago,Cartago_Oriental,Orders,7,l7w,9.0
BR,Salvador,BA - SSA - Imbui Piatã,Orders,7,l7w,14.0
MX,Ciudad Valles,VALL Valles Norte,Orders,7,l7w,4.0
EC,Machala,Las Palmeras,Orders,7,l7w,21.0
MX,Lazaro Cardenas,LCS Puerto,Orders,7,l7w,15.0
CR,San Jose,Santa Ana,Orders,7,l7w,21.0
BR,Balneario Camboriu,SC - BAL - Balneário,Orders,7,l7w,25.0
BR,Other,BA - SSA - Imbui Piatã,Orders,7,l7w,5.0
MX,Comitan De Dominguez,CMD Las Flores,Orders,7,l7w,4.0
BR,Other,DF - BSB - Águas Claras,Orders,7,l7w,19.0
EC,Machala,Jambeli,Orders,7,l7w,10.0
BR,Jundiai,Fazenda Grande,Orders,7,l7w,5.0
CL,Santiago De Chile,Other,Orders,7,l7w,12.0
BR,Other,ce_for_passare/modubim,Orders,7,l7w,7.0
PE,Lima,Los Halcones,Orders,7,l7w,11.0
BR,Piracicaba,Piracicaba MP,Orders,7,l7w,6.0
MX,Ciudad Guzman,CDG Centro,Orders,7,l7w,10.0
BR,Other,RS - CAN - Canoas,Orders,7,l7w,30.0
EC,Guayaquil,Valle Alto,Orders,7,l7w,9.0
MX,Acuña,ACU Macroplaza,Orders,7,l7w,5.0
BR,Campinas,SP - VCP - Jardim Santa Lúcia,Orders,7,l7w,9.0
BR,Rio De Janeiro,Bangu,Orders,7,l7w,12.0
BR,Teresina,PI - THE - Teresina,Orders,7,l7w,17.0
BR,Campinas,Cidade Satélite,Orders,7,l7w,4.0
BR,Londrina,Leonor,Orders,7,l7w,10.0
CL,Santiago De Chile,Santiago_poniente,Orders,7,l7w,6.0
BR,Rio De Janeiro,Nilópolis / Mesquita,Orders,7,l7w,4.0
BR,Florianopolis,SC - FLN - São José,Orders,7,l7w,4.0
BR,Florianopolis,SC - FLN - Trindade,Orders,7,l7w,4.0
BR,Salvador,BA - LDF - Lauro de Freitas,Orders,7,l7w,8.0
BR,Florianopolis,SC - FLN - Continente,Orders,7,l7w,5.0
MX,Ocotlan,OCN Centro,Orders,7,l7w,1.0
BR,Florianopolis,SC - FLN - Ilha Sul,Orders,7,l7w,1.0
BR,Aracaju,Other,Orders,7,l7w,2.0
EC,Manta,Jesus de Nazaret,Orders,7,l7w,17.0
PE,Lima,Plaza de Acho Red,Orders,7,l7w,10.0
BR,Other,SP - JUN - Jundiaí,Orders,7,l7w,6.0
CO,Pasto,OBONUCO,Orders,7,l7w,2.0
MX,Rio Verde,RVE Rio Verde Centro,Orders,7,l7w,7.0
BR,Piracicaba,Piracicaba,Orders,7,l7w,9.0
BR,Fortaleza,ce_for_passare/modubim,Orders,7,l7w,5.0
MX,Teziutlan,TEZ_San Diego,Orders,7,l7w,3.0
MX,Ciudad Mante,CiudadManteOps1,Orders,7,l7w,5.0
BR,Santos,Vilao Sao Jorge,Orders,7,l7w,5.0
BR,Guaruja,Guarujá MP,Orders,7,l7w,20.0
BR,Paulinia,DOM JARDIM AMERICA PAU,Orders,7,l7w,1.0
MX,Coatzacoalcos,CTZ Allende,Orders,7,l7w,2.0
CO,Pitalito,Pitalito,Orders,7,l7w,6.0
BR,Bauru,FS Parque Jardim Europa/Vila Riachuelo - BAU,Orders,7,l7w,3.0
BR,Hortolândia,DOM PARQUE HORTOLANDIA HOR,Orders,7,l7w,1.0
BR,Florianopolis,SC - FLN - Ilha Norte,Orders,7,l7w,12.0
MX,Tulancingo,TGO Cuautepec,Orders,7,l7w,3.0
BR,Taubate,Taubaté MP,Orders,7,l7w,2.0
CO,Barranquilla,Malambo,Orders,7,l7w,1.0
BR,Campina Grande,Campina Grande FS,Orders,7,l7w,1.0
BR,Florianopolis,SC - FLN - Coqueiros,Orders,7,l7w,5.0
CL,Santiago De Chile,Farellones,Orders,7,l7w,2.0
MX,Lagos De Moreno,LDM Centro,Orders,7,l7w,1.0
CR,San Jose,Urbanizacion La Paz,Orders,7,l7w,3.0
BR,Foz Do Iguaçu,PR - FOZ - Vila Militar,Orders,7,l7w,1.0
MX,Tula De Allende,TDA Santa María Ilucan,Orders,7,l7w,8.0
EC,Cuenca,Chaullabamba,Orders,7,l7w,2.0
CO,Pasto,Pasto Pucalpa,Orders,7,l7w,1.0
BR,Indaiatuba,Centro - IND,Orders,7,l7w,2.0
BR,Americana,DOM JARDIM GIRASSOL AME,Orders,7,l7w,1.0
CR,Alajuela,ALJ Alajuela Centro-desamparados,Orders,7,l7w,2.0
BR,Macae,MP Centro/Imbetiba MEA,Orders,7,l7w,3.0
BR,Rio De Janeiro,Caxias,Orders,7,l7w,8.0
MX,Teziutlan,TEZ_Centro,Orders,7,l7w,6.0
CO,Santa Marta,ZAZUE ESTE,Orders,7,l7w,1.0
BR,Aracaju,Eduardo Gomes,Orders,7,l7w,5.0
MX,La Piedad,LPD Centro,Orders,7,l7w,4.0
BR,Campinas,Jardim Ouro Verde,Orders,7,l7w,2.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Jupira,Orders,7,l7w,1.0
BR,Vitoria,Vitoria FS,Orders,7,l7w,2.0
BR,Cabo Frio,DOM PARQUE CENTRAL CAF,Orders,7,l7w,1.0
BR,Campinas,Jardim Nova America,Orders,7,l7w,2.0
BR,Campina Grande,Campina Grande MP,Orders,7,l7w,1.0
CR,Cartago,Quircot,Orders,7,l7w,1.0
AR,Other,Other,Orders,7,l7w,3.0
BR,Blumenau,FS Vila Nova/Boa Vista/VIctor Konder BNU,Orders,7,l7w,1.0
BR,Valinhos,SP - VCP - Valinhos,Orders,7,l7w,2.0
BR,Rio De Janeiro,Belford Roxo,Orders,7,l7w,7.0
BR,Maringa,MP Jardim Aclimação/Vila Bosque/Vila Marumby/Chácara Paulista MGF,Orders,7,l7w,1.0
BR,Bauru,FS Vila Bonfim/Vila Universitária/Higienópolis - BAU,Orders,7,l7w,5.0
BR,São Carlos,USP - QSC,Orders,7,l7w,1.0
BR,Cuiaba,Cristo Rei,Orders,7,l7w,2.0
BR,Itanhaem,Itanhaem,Orders,7,l7w,1.0
BR,Passo Fundo,Passo Fundo Microzona,Orders,7,l7w,1.0
MX,Santo Domingo Tehuantepec,THC Centro,Orders,7,l7w,1.0
BR,Volta Redonda,MP Jardim Amalia VRD,Orders,7,l7w,1.0
BR,Valparaiso De Goias,DOM CIDADE JARDINS VAL,Orders,7,l7w,1.0
BR,Cuiaba,MP Poção/Areão/Jardim Guanabara - CGB,Orders,7,l7w,1.0
BR,Volta Redonda,MP Tangirinal/ Conforto VRD,Orders,7,l7w,3.0
CO,Apartado,Apartado,Orders,7,l7w,1.0
BR,Franca,MP Vila Imperador FRC,Orders,7,l7w,2.0
BR,Nova Friburgo,DOM SUIÇO NFB,Orders,7,l7w,5.0
BR,Other,Vitoria FS,Orders,7,l7w,2.0
BR,Joinville,MP Bom Retiro JOI,Orders,7,l7w,2.0
BR,Sumare,DOM VILA SANTANA SUM,Orders,7,l7w,1.0
BR,Limeira,MP VILA ANITA LIM,Orders,7,l7w,2.0
BR,Other,DF - BSB - Gama,Orders,7,l7w,4.0
CL,Santiago De Chile,Santiago_sur,Orders,7,l7w,1.0
BR,Araraquara,SP -  ARA - Vila de Aracoara,Orders,7,l7w,2.0
BR,Rio De Janeiro,DOM POSTO MARICA MAC,Orders,7,l7w,1.0
CR,Alajuela,ALJ Alajuela Centro,Orders,7,l7w,1.0
BR,Foz Do Iguaçu,PR-  FOZ - Jardim Eldorado,Orders,7,l7w,2.0
BR,Bauru,MP Jardim Niceia/Jardim Colonial/Jardim Sambura - BAU,Orders,7,l7w,1.0
BR,Maringa,FS Zona 01/Zona 02/Zona 03/Zona 04 MGF,Orders,7,l7w,3.0
BR,Mogi Das Cruzes,Vila Natal - MOG,Orders,7,l7w,1.0
BR,Itajai,BRZ Itajaí ITJ,Orders,7,l7w,1.0
MX,Valle De Santiago,VDS Valle de Santiago,Orders,7,l7w,1.0
BR,Foz Do Iguaçu,PR - FOZ - Bairro Portal,Orders,7,l7w,1.0
BR,Cuiaba,Jardim Imperial,Orders,7,l7w,1.0
BR,Resende,DOM BARBOSA LIMA RES,Orders,7,l7w,1.0
MX,Lagos De Moreno,LDM Granadillas,Orders,7,l7w,1.0
BR,Foz Do Iguaçu,PR - FOZ - Bairro Morumbi,Orders,7,l7w,1.0
BR,Franca,MP Vila Santa Cruz FRC,Orders,7,l7w,1.0
BR,Belo Horizonte,MG - BHZ - Sul,Orders,7,l7w,1.0
BR,Joinville,Joinville - FATIMA,Orders,7,l7w,1.0
CO,Cali,TERRON COLORADO,Orders,7,l7w,1.0
BR,Cascavel,PH Cascavel CAC,Orders,7,l7w,1.0
BR,Aracaju,Soledade,Orders,7,l7w,1.0
BR,Araraquara,SP - ARA - Jardim Tangara,Orders,7,l7w,2.0
BR,Florianopolis,SC - FLN - Santo Antonio de Lisboa,Orders,7,l7w,1.0
BR,Vitoria,MP CARAPINA GRANDE SER,Orders,7,l7w,2.0
CO,La Ceja,La Ceja,Orders,7,l7w,1.0
BR,Cuiaba,MP Grande Terceiro/Barbado/Jardim California/Jardim Petrópolis/Boa esperança - CGB,Orders,7,l7w,1.0
BR,Macae,MP Riviera Fluminense/Praia Campista MEA,Orders,7,l7w,1.0
BR,Aracaju,Marcelo Deda,Orders,7,l7w,2.0
BR,Manaus,Manaus MP,Orders,7,l7w,3.0
BR,Santos,Sitio Do Campo,Orders,7,l7w,1.0
CO,Bogota,Chapinero,Orders,6,l6w,277005.0
CO,Bogota,Usaquén,Orders,6,l6w,241602.0
PE,Lima,Miraflores,Orders,6,l6w,126245.0
CO,Medellin,Poblado_guayabal,Orders,6,l6w,124015.0
PE,Lima,San isidro,Orders,6,l6w,114077.0
CO,Medellin,Laureles_belén,Orders,6,l6w,108727.0
CO,Bogota,Colina,Orders,6,l6w,99619.0
AR,Buenos Aires,Microcentro,Orders,6,l6w,96660.0
MX,Ciudad De Mexico,Del Valle-Narvarte,Orders,6,l6w,91459.0
MX,Ciudad De Mexico,Roma-Polanco,Orders,6,l6w,83221.0
AR,Buenos Aires,CABALLITO,Orders,6,l6w,75023.0
AR,Buenos Aires,Palermo,Orders,6,l6w,73667.0
CO,Barranquilla,Riomar,Orders,6,l6w,70502.0
PE,Lima,San Borja,Orders,6,l6w,68093.0
MX,Guadalajara,La estancia,Orders,6,l6w,60379.0
AR,Buenos Aires,Belgrano,Orders,6,l6w,55424.0
CO,Cali,Cali Centro oeste,Orders,6,l6w,53395.0
MX,Ciudad De Mexico,Coyoacan-Pedregal,Orders,6,l6w,57557.0
CO,Medellin,Envigado,Orders,6,l6w,52414.0
CO,Bogota,Engativa,Orders,6,l6w,45680.0
MX,Guadalajara,Zapopan,Orders,6,l6w,45853.0
BR,Grande São Paulo,Jardins/Pinheiros,Orders,6,l6w,43035.0
BR,Grande São Paulo,SP - SP - Itaim Bibi,Orders,6,l6w,43560.0
CO,Bogota,Salitre,Orders,6,l6w,41424.0
CO,Barranquilla,Miramar y Alamedas,Orders,6,l6w,40485.0
PE,Lima,Monterrico,Orders,6,l6w,41709.0
AR,Buenos Aires,Urquiza - Saavedra,Orders,6,l6w,36888.0
CO,Bogota,Suba,Orders,6,l6w,36533.0
MX,Ciudad De Mexico,CDMX_coapa_iztapalapa,Orders,6,l6w,43508.0
CO,Cali,Ingenio Limonar,Orders,6,l6w,37532.0
PE,Lima,San Miguel,Orders,6,l6w,37560.0
CO,Medellin,Caribe_centro,Orders,6,l6w,33382.0
BR,Grande São Paulo,Barra_funda/Lapa,Orders,6,l6w,32468.0
CO,Medellin,Sabaneta,Orders,6,l6w,31925.0
CO,Bogota,Fontibon,Orders,6,l6w,31271.0
MX,Monterrey,San Pedro,Orders,6,l6w,29433.0
CL,Santiago De Chile,las_condes_vitacura,Orders,6,l6w,28504.0
CO,Barranquilla,Centro y nor occidente,Orders,6,l6w,29441.0
MX,Monterrey,Mitras Centro,Orders,6,l6w,27935.0
AR,Buenos Aires,DEVOTO,Orders,6,l6w,28204.0
CL,Santiago De Chile,Ñuñoa Providencia,Orders,6,l6w,26915.0
MX,Ciudad De Mexico,Satélite-Naucalpan,Orders,6,l6w,30553.0
CO,Bucaramanga,Centro y Cabecera,Orders,6,l6w,27078.0
CO,Bogota,Kennedy,Orders,6,l6w,25013.0
CO,Cali,Cali Norte,Orders,6,l6w,26938.0
CO,Bogota,Candelaria,Orders,6,l6w,24322.0
CO,Cali,Pance y ciudad jardin,Orders,6,l6w,24875.0
CO,Medellin,Itagui_y_la_estrella,Orders,6,l6w,24986.0
MX,Guadalajara,Valle Real,Orders,6,l6w,23363.0
MX,Monterrey,Contry,Orders,6,l6w,22872.0
AR,Buenos Aires,Chacabuco - La Boca,Orders,6,l6w,20582.0
PE,Lima,La Molina,Orders,6,l6w,20776.0
PE,Lima,Cono norte,Orders,6,l6w,20574.0
AR,Buenos Aires,Flores,Orders,6,l6w,19166.0
PE,Lima,Centro Lima,Orders,6,l6w,20394.0
MX,Puebla,Angelopolis,Orders,6,l6w,20556.0
CO,Bucaramanga,Floridablanca,Orders,6,l6w,18315.0
AR,Buenos Aires,Vicente Lopez - Olivos,Orders,6,l6w,18052.0
CO,Barranquilla,Prado,Orders,6,l6w,18567.0
MX,Ciudad De Mexico,Tlalnepantla,Orders,6,l6w,20106.0
MX,Ciudad De Mexico,CDMX_GAM,Orders,6,l6w,21267.0
MX,Merida,MID_MX NORTE,Orders,6,l6w,19177.0
CO,Cali,Lido Plametto,Orders,6,l6w,18239.0
MX,Ciudad De Mexico,Santafe,Orders,6,l6w,18727.0
MX,Puebla,Centro_calvario,Orders,6,l6w,18883.0
CO,Cartagena,Bocagrande,Orders,6,l6w,16687.0
CO,Bello,Bello,Orders,6,l6w,17290.0
BR,Grande São Paulo,SP - SP - Morumbi/Vila Andrade,Orders,6,l6w,16828.0
MX,Guadalajara,Oblatos,Orders,6,l6w,17402.0
AR,Cordoba,Cordoba Centro,Orders,6,l6w,17074.0
MX,Ciudad De Mexico,CDMX_Agricola_Benito_Juarez,Orders,6,l6w,20335.0
CO,Bogota,Antonio Nariño,Orders,6,l6w,15175.0
MX,Monterrey,Cumbres Poniente,Orders,6,l6w,15809.0
CO,Cartagena,La Castellana,Orders,6,l6w,15520.0
MX,Monterrey,San Nicolás,Orders,6,l6w,14669.0
CL,Santiago De Chile,Santiago_centro,Orders,6,l6w,15392.0
MX,Ciudad De Mexico,Centro-Histórico,Orders,6,l6w,17419.0
MX,Queretaro,QRO_CENTRO,Orders,6,l6w,14328.0
CO,Cartagena,Manga,Orders,6,l6w,14454.0
MX,Guadalajara,La tijera,Orders,6,l6w,14409.0
MX,Saltillo,SAL_Centro,Orders,6,l6w,14200.0
PE,Lima,Santa Anita,Orders,6,l6w,13993.0
CO,Chia,Chia,Orders,6,l6w,13438.0
PE,Lima,Comas,Orders,6,l6w,13687.0
AR,La Plata,Plaza italia,Orders,6,l6w,13893.0
CO,Cartagena,Marbella - Crespo,Orders,6,l6w,12430.0
CO,Cucuta,Cúcuta All,Orders,6,l6w,14113.0
MX,Merida,MID_FRANCISCO DE MONTEJO,Orders,6,l6w,13248.0
CO,Santa Marta,Centro,Orders,6,l6w,12363.0
PE,Lima,Chorrillos,Orders,6,l6w,11728.0
AR,Buenos Aires,San Isidro - Victoria,Orders,6,l6w,11839.0
CO,Barranquilla,Villa Campestre,Orders,6,l6w,11836.0
CO,Ibague,Guabinal,Orders,6,l6w,12075.0
PE,Lima,San Juan de Miraflores,Orders,6,l6w,11188.0
BR,Grande São Paulo,Se/Ipiranga,Orders,6,l6w,11197.0
MX,Ciudad De Mexico,Aragón-Ecatepec,Orders,6,l6w,14057.0
MX,Hermosillo,Hmo_Centro,Orders,6,l6w,11726.0
CO,Cali,Zona unico oriente,Orders,6,l6w,11171.0
BR,Grande São Paulo,SP - SP - Santo Amaro/Jabaquara,Orders,6,l6w,10710.0
MX,Monterrey,Santa Catarina,Orders,6,l6w,9872.0
AR,La Plata,Malvinas los hornos,Orders,6,l6w,10658.0
MX,Reynosa,Reynosa_centro,Orders,6,l6w,9249.0
MX,Merida,MID_CENTRO,Orders,6,l6w,10906.0
MX,Merida,MID_CAUCEL PONIENTE,Orders,6,l6w,10558.0
PE,Trujillo,Centro Trujillo,Orders,6,l6w,10119.0
MX,Monterrey,Centro,Orders,6,l6w,9703.0
MX,Guadalajara,Tlaquepaque,Orders,6,l6w,9959.0
AR,Buenos Aires,Lomas de Zamora - Banfield,Orders,6,l6w,9875.0
CO,Armenia,Centro,Orders,6,l6w,10152.0
MX,Monterrey,MTY_Guadalupe,Orders,6,l6w,9549.0
CO,Monteria,Centro,Orders,6,l6w,9839.0
CO,Chia,Cajicá,Orders,6,l6w,9404.0
MX,Ciudad De Mexico,Interlomas,Orders,6,l6w,10163.0
MX,Hermosillo,Hmo_Poniente,Orders,6,l6w,8893.0
MX,Nogales,Nogales,Orders,6,l6w,9194.0
PE,Arequipa,Cercado Arequipa,Orders,6,l6w,9084.0
MX,Queretaro,QRO_EL_PUEBLITO,Orders,6,l6w,8462.0
MX,Ciudad De Mexico,Bosques,Orders,6,l6w,9719.0
CO,Pereira,Pinares Sur,Orders,6,l6w,8638.0
MX,Monterrey,Escobedo,Orders,6,l6w,8753.0
CL,Santiago De Chile,lo_barnechea,Orders,6,l6w,8047.0
CO,Monteria,Norte,Orders,6,l6w,9202.0
MX,Cancun,Cun Centro,Orders,6,l6w,8693.0
EC,Quito,Carolina,Orders,6,l6w,9596.0
AR,Buenos Aires,Ramos,Orders,6,l6w,8360.0
MX,Veracruz,VER_Centro,Orders,6,l6w,8325.0
MX,Merida,MID_AMERICAS TEMOZON,Orders,6,l6w,9125.0
AR,Buenos Aires,Liniers - Lugano,Orders,6,l6w,7093.0
CO,Bucaramanga,Cacique y Sur,Orders,6,l6w,7552.0
CO,Armenia,Armenia Sur,Orders,6,l6w,7905.0
CO,Villavicencio,Villavo sur,Orders,6,l6w,8161.0
CO,Bucaramanga,Norte,Orders,6,l6w,7725.0
MX,Colima,Col_Col,Orders,6,l6w,6707.0
MX,Uruapan,Uruapan,Orders,6,l6w,7385.0
MX,Morelia,MOR Las Américas,Orders,6,l6w,8282.0
AR,Rosario,Rosario (Centro),Orders,6,l6w,6442.0
MX,Monterrey,La Fe,Orders,6,l6w,7188.0
MX,Torreon,Tor_sur,Orders,6,l6w,7160.0
CO,Pereira,Pinares_Dosquebradas,Orders,6,l6w,7830.0
MX,Puerto Vallarta,Pvr_puertovallarta,Orders,6,l6w,7076.0
